Year,Site_Name,Province,Nearest_City,ED_NAME,Municipality,Group_type,Latitude,Longitude,Cleanup_date,Type_of_Cleanup,Adults,Children,Kilograms,Recycling_Bags,Trash_Bags,Kilometers,Items,Cigarettes_Cigarette_Filters,Food_Wrappers_Containers,Takeout_Containers__Plastic_,Takeout_Containers__Foam_,Bottle_Caps__Plastic_,Bottle_Caps__Metal_,Lids__Plastic_,Straws__Stirrers,Forks__Knives__Spoons,Beverage_Bottles__Plastic__2_liters_or_less,Glass_Beverage_Bottles,Beverage_Cans,Bags__Plastic_,Other_plastic_bags,Bags__Paper_,Cups_and_Plates__Paper_,Cups_and_Plates__Plastic_,Cups_and_Plates__Foam_,Buoys_Floats,Fishing_Line,Fishing_Nets,Rope,Fishing_Lures_Light_Sticks,F6_Pack_Holders,Other_Plastic_Foam_Packaging,Other_Plastic_Bottles__oil__bleach_etc_,Strapping_Bands,Tobacco_Packaging_Wrappers,Appliances__refrigerators__washers__etc__,Balloons,Cigar_Tips,Cigarette_Lighters,Building_Materials,Fireworks,Tires,Batteries,Clothing__Shoes,Toys,Condoms,Diapers,Syringes,Tampons_Tampon_Applicators,Foam_Pieces,Glass_Pieces,Plastic_Pieces,F55_Gallon_Drums,Car_Car_Parts,Light_Bulbs,Pallets,Plastic_Sheeting,Crates,Pull_Tabs,Bait_Containers,Crab_Lobster_Fish_Traps,Shotgun_Shells,Item_of_Concern__1,Count_of_Item_1,Item_of_Concern__2,Count_of_Item_2,Item_of_Concern__3,Count_of_Item_3,Animal,Dead_or_Alive,Entangled_,Item_of_Entaglement,Animal1,Dead_or_Alive1,Entangled_1,Item_of_Entaglement1,Animal2,Dead_or_Alive2,Entangled_2,Item_of_Entaglement2,Animal3,Dead_or_Alive3,Entangled_3,Item_of_Entaglement3,Animal4,Dead_or_Alive4,Entangled_4,Item_of_Entaglement4,F97,F100
2007,Jade and Juniper Bays,British Columbia,Vernon,Vernon-Monashee, , ,,,2007-09-28, ,32, ,9, ,6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2007,Kalamalka Lake-Kal Beach,British Columbia,Vernon,Vernon-Monashee, , ,,,2007-09-25, ,23, ,11, ,3,0.8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2007,Lower Vernon Creek,British Columbia,Vernon,Vernon-Monashee, , ,,,2007-09-11, ,12, ,5, ,15,1.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2007,Vernon Creek at Grahame Park,British Columbia,Vernon,Vernon-Monashee, , ,,,2007-09-18, ,6, ,7, ,4,1.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2007,Vernon Golf Course to Polson Park,British Columbia,Vernon,Vernon-Monashee, , ,,,2007-09-15, ,7, ,68, ,11,1.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2007,Vernon Lodge to Rec Centre,British Columbia,Vernon,Vernon-Monashee, , ,,,2007-09-15, ,4, ,5, ,8,3.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2007,Brunswick Beach at Lions Bay,British Columbia,Village of Lions Bay,West Vancouver-Sea to Sky, , ,,,2007-09-15, ,3, ,5, ,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2007,Campania Island at McMicking Inlet,British Columbia,McMicking Inlet,North Coast, , ,,,2007-09-22, ,4, ,25, ,16,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2007,Hopkins Landing Beach,British Columbia,"Sunshine Coast (Gibsons, etc.)",Powell River-Sunshine Coast, , ,,,2007-09-21, ,10, ,27, ,9,3.219, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2007,"Johnstone Strait shores, Telegraph Cove to Robson Bight",British Columbia,Telegraph Cove,North Island, , ,,,2007-09-12, ,16, ,40, ,9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2007,Buccaneer Bay Provincial Marine Park,British Columbia,Thormanby Islands,Powell River-Sunshine Coast, , ,,,2007-09-10, ,30, ,500, ,50,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2007,Broken Group Islands,British Columbia,Ucluelet ,Mid Island-Pacific Rim, , ,,,2007-09-22, ,40, ,1020, ,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2008,Albert Dyck Park ,British Columbia ,Abbotsford ,Abbotsford South,,,49.0258,-122.347804,,,50,,38.69112698,,,1.988384,,961,121,,,233,,,49,,9,51,11,0,,14,21,,,6,11,2,7,1,3,,2,5,35,0,3,17,0,8,,0,1,12,4,1,3,0,1,,,,0,9,0,1,45,0,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Mill Lake at John Mahoney Park ,British Columbia ,Abbotsford ,Abbotsford South,,,49.04478,-122.306672,,,28,,5.952481074,,,1.49128,,671,57,,,26,,,11,,6,6,8,0,,10,13,,,0,0,0,0,0,1,,1,0,35,0,4,10,0,0,,0,0,4,10,4,5,1,0,,,,0,0,1,2,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Mill Lake at Centennial Park ,British Columbia ,Abbotsford ,Abbotsford South,,,49.04545,-122.309522,,,16,,7.936641432,,,1.988384,,0,59,,,50,,,0,,13,32,11,0,,18,60,,,0,0,0,0,0,3,,0,0,0,0,5,0,0,0,,0,0,21,0,0,0,0,0,,,,0,0,0,0,0,0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Bertrand Creek ,British Columbia ,Aldergrove ,Abbotsford South,,,49.05868,-122.467432,,,16,,49.60400895,,,0.994192,,500,273,,,61,,,0,,81,47,215,0,,81,54,,,0,0,0,0,0,0,,0,15,100,1,1,0,0,1,,1,0,13,64,0,1,0,0,,,,0,0,12,2,2,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Sumas River ,British Columbia ,Abbotsford ,Abbotsford-Mission,,,49.11619,-122.108468,,,8,,26.78616483,,,1.988384,,400,100,,,50,,,75,,10,12,40,0,,25,25,,,0,0,2,3,1,0,,2,7,50,0,0,100,2,0,,0,4,5,3,10,0,0,6,,,,0,3,3,0,3,0,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Park Rill Creek ,British Columbia ,Oliver ,Boundary-Similkameen,,,49.22194,-119.5536518,,,8,,19.84160358,,,1.988384,,3,7,,,1,,,3,,1,1,14,0,,0,7,,,0,0,0,0,0,0,,1,0,4,0,0,0,0,0,,0,0,1,0,0,1,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Osprey Lake ,British Columbia ,Princeton ,Boundary-Similkameen,,,49.71382,-120.2027893,,,17,,451.3964814,,,2.982576,,39,21,,,27,,,9,,11,40,171,0,,0,5,,,12,4,0,3,7,0,,0,3,27,0,1,8,1,30,,3,3,16,19,0,0,0,2,,,,0,1,0,0,2,1,13,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Byrne Creek in Byrne Creek Ravine Park ,British Columbia ,Burnaby ,Burnaby-Edmonds,,,49.20854,-122.969386,,,12,,29.76240537,,,1.49128,,42,54,,,25,,,19,,5,3,0,0,,2,8,,,0,0,0,0,0,0,,0,0,17,0,0,5,4,0,,6,1,11,3,7,0,3,0,,,,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,George Derby Conservation Area ,British Columbia ,Burnaby ,Burnaby-Lougheed,,,49.23463,-122.9234505,,,18,,30.75448555,,,0.298256,,7,50,,,8,,,0,,10,3,20,0,,2,0,,,0,0,0,4,0,0,,0,0,0,0,0,0,0,0,,0,0,2,5,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Central Valley Greenway ,British Columbia ,New Westminster ,Burnaby-Lougheed,,,49.24391,-122.902704,,,7,,89.28721611,,,1.988384,,140,35,,,20,,,8,,15,15,15,0,,50,23,,,0,0,0,0,0,6,,1,0,13,0,2,1,4,0,,2,13,9,1,0,1,0,0,,,,0,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Warner Loat Park ,British Columbia ,Burnaby ,Burnaby-Lougheed,,,49.24702,-122.935123,,,21,,39.68320716,,,0.994192,,272,33,,,41,,,13,,13,8,6,0,,0,32,,,0,0,0,0,0,1,,0,0,9,0,2,81,2,5,,2,0,2,3,2,0,0,0,,,,0,0,0,0,1,0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Barnett Marine Park ,British Columbia ,Port Moody ,Burnaby-Lougheed,,,49.29202,-122.9241478,,,6,,4.960400895,,,1.599648,,131,76,,,36,,,12,,3,7,0,0,,1,23,,,0,1,0,10,0,0,,0,9,14,0,6,0,0,1,,0,3,3,5,1,0,0,0,,,,0,0,0,0,0,0,37,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Barnet Beach Marine Park - Drop-in Site ,British Columbia ,Burnaby ,Burnaby-Lougheed,,,49.29207,-122.925859,,,45,,119.0496215,,,0.994192,,300,163,,,150,,,40,,22,80,16,0,,20,122,,,25,5,8,43,1,9,,3,31,17,3,18,18,11,14,,0,1,18,11,1,9,0,1,,,,0,6,0,0,9,0,24,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Tyee Lake ,British Columbia ,Williams Lake ,Cariboo North,,,52.39253,-122.066686,,,1,,0.992080179,,,15.999536,,0,1,,,0,,,0,,4,1,2,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Baker Creek and Fraser River ,British Columbia ,Quesnel ,Cariboo North,,,52.97205,-122.506277,,,11,,248.0200448,,,0.695936,,57,99,,,41,,,50,,7,49,16,0,,79,73,,,0,0,0,0,0,25,,0,1,34,0,15,0,0,4,,0,2,11,2,0,3,1,0,,,,0,6,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,100 Mile Marsh ,British Columbia ,100 Mile House ,Cariboo-Chilcotin,,,51.64168,-121.298821,,,77,,90.27929629,,,1.49128,,0,526,,,138,,,57,,43,5,97,0,,927,261,,,1,7,0,38,0,8,,1,3,98,0,117,25,7,12,,0,8,28,14,14,2,0,0,,,,0,13,3,0,42,0,25,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Fraser River at Cartmell Road ,British Columbia ,Chilliwack ,Chilliwack,,,49.19411,-121.9617176,,,30,,82.34265486,,,1.49128,,560,71,,,28,,,59,,0,2,10,0,,0,33,,,0,13,0,3,0,2,,1,2,73,0,241,0,3,6,,0,0,23,3,5,3,0,5,,,,0,20,0,0,11,0,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Cultus Lake ,British Columbia ,Chilliwack ,Chilliwack-Kent,,,49.0757,-121.980874,,,164,,9.92080179,,,1.988384,,659,135,,,86,,,18,,5,11,19,0,,6,2,,,0,4,1,6,1,1,,0,0,8,0,3,30,2,10,,0,0,0,7,0,0,0,0,,,,0,4,0,0,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Lake Windermere at Invermere ,British Columbia ,Invermere ,Columbia River-Revelstoke,,,50.50603,-116.0233333,,,11,,90.27929629,,,9.444816,,350,80,,,49,,,46,,11,1,29,0,,7,68,,,0,0,0,2,0,5,,1,2,10,0,7,18,2,13,,0,0,4,1,0,0,0,3,,,,0,1,0,0,0,0,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Coquitlam River at Coquitlam River Park ,British Columbia ,Coquitlam ,Coquitlam-Burke Mountain,,,49.28293,-122.775692,,,4,,16.86536304,,,0.994192,,98,10,,,8,,,8,,1,3,4,0,,3,17,,,0,0,0,0,0,1,,0,0,11,0,0,0,0,0,,0,0,5,0,10,0,0,2,,,,0,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Hoy Creek and Hoy Creek Park ,British Columbia ,Coquitlam ,Coquitlam-Burke Mountain,,,49.28445,-122.80035,,,24,,22.81784412,,,8.45064,,1964,267,,,85,,,64,,55,105,55,0,,179,51,,,0,0,0,5,0,1,,0,6,41,0,31,1,6,0,,0,3,10,23,0,0,0,2,,,,0,1,0,0,0,0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Scott Creek and Scott Creek Park ,British Columbia ,Coquitlam ,Coquitlam-Burke Mountain,,,49.286,-122.811762,,,7,,3.968320716,,,0.596512,,12,11,,,13,,,12,,4,2,7,0,,8,4,,,0,0,0,0,0,1,,0,0,3,0,3,0,0,0,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,River Springs Coquitlam River ,British Columbia ,Coquitlam ,Coquitlam-Burke Mountain,,,49.28705,-122.7707148,,,14,,24.80200448,,,2.485472,,38,46,,,24,,,7,,1,4,6,0,,1,3,,,0,0,0,0,0,0,,0,0,8,0,0,5,0,0,,0,0,3,1,0,0,0,0,,,,0,0,0,0,0,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Lafarge Lake in Town Centre Park-East Side ,British Columbia ,Coquitlam ,Coquitlam-Burke Mountain,,,49.28707,-122.787631,,,108,,33.73072609,,,0.79536,,1638,617,,,161,,,116,,30,46,43,0,,15,77,,,6,16,0,2,1,5,,0,12,43,1,13,207,6,3,,1,2,12,14,0,0,0,0,,,,0,2,1,0,8,0,14,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Como Creek and Como Creek Park ,British Columbia ,Coquitlam ,Coquitlam-Maillardville,,,49.23484,-122.854957,,,16,,17.85744322,,,2.399984,,579,184,,,59,,,45,,10,21,28,0,,9,17,,,2,7,0,4,0,1,,0,2,41,0,3,26,8,2,,0,2,6,6,0,0,0,0,,,,0,2,0,0,6,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Brunette River at Hume Park ,British Columbia ,New Westminster ,Coquitlam-Maillardville,,,49.23536,-122.885115,,,29,,4.960400895,,,0.497088,,529,40,,,19,,,3,,5,12,2,0,,68,8,,,0,2,0,4,0,3,,2,7,11,0,3,1,0,1,,0,1,0,2,1,0,0,0,,,,0,0,0,0,4,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Booth Creek at Laurentian Park ,British Columbia ,Coquitlam ,Coquitlam-Maillardville,,,49.24027,-122.842736,,,12,,76.39017378,,,1.49128,,17,173,,,23,,,48,,42,40,51,0,,7,40,,,1,1,0,3,0,0,,0,0,5,1,1,0,3,28,,0,3,3,25,1,0,0,0,,,,0,2,3,0,2,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Brookmere Park ,British Columbia ,Coquitlam ,Coquitlam-Maillardville,,,49.25008,-122.8883457,,,15,,117.0654611,,,1.599648,,525,114,,,194,,,41,,55,19,20,0,,13,37,,,0,0,0,2,0,11,,0,0,74,0,1,55,0,0,,0,6,42,0,8,0,1,0,,,,0,0,0,0,0,0,22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Mundy Lake ,British Columbia ,Coquitlam ,Coquitlam-Maillardville,,,49.25789,-122.8287363,,,7,,5.952481074,,,0.994192,,117,12,,,17,,,5,,5,12,8,0,,0,2,,,0,0,0,0,0,0,,0,0,4,0,0,1,1,0,,0,0,9,1,1,0,0,0,,,,0,0,0,0,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Goose Spit ,British Columbia ,Comox ,Courtenay-Comox,,,49.66496,-124.902285,,,400,,992.080179,,,4.97096,,967,45,,,40,,,52,,20,18,7,0,,20,16,,,1,10,0,59,3,23,,0,12,10,0,2,0,4,0,,0,0,20,6,2,0,3,3,,,,0,3,0,0,3,0,0,55,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Comox Valley Harbour Authority Marina ,British Columbia ,Comox ,Courtenay-Comox,,,49.66896,-124.927434,,,81,,74.40601343,,,1.988384,,276,335,,,97,,,95,,8,333,50,0,,107,52,,,85,22,14,694,3,18,,8,23,31,1,15,58,9,62,,16,9,39,33,3,2,0,1,,,,1,33,3,6,10,7,16,12,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Brooklyn Creek ,British Columbia ,Comox ,Courtenay-Comox,,,49.66906,-124.910507,,,350,,89.28721611,,,0.994192,,331,668,,,44,,,30,,26,23,21,0,,85,32,,,1,1,0,3,1,9,,0,6,31,0,8,12,9,30,,1,0,13,30,2,3,1,1,,,,0,4,0,1,21,1,12,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Courtenay River at Airport Park ,British Columbia ,Courtenay ,Courtenay-Comox,,,49.67964,-124.978444,,,100,,436.5152788,,,2.982576,,3169,514,,,125,,,112,,111,57,108,0,,181,146,,,9,3,1,299,6,20,,10,43,119,1,10,34,6,102,,26,3,67,14,10,1,2,5,,,,0,30,1,1,127,1,21,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Courtenay River/Comox Harbour at Dyke Road Park ,British Columbia ,Courtenay ,Courtenay-Comox,,,49.68244,-124.975738,,,40,,39.68320716,,,0.298256,,7,35,,,8,,,1,,21,9,9,0,,2,12,,,9,0,0,17,0,0,,0,0,3,0,0,2,1,4,,0,0,5,2,1,0,0,0,,,,0,0,0,0,3,0,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Point Holmes ,British Columbia ,Comox ,Courtenay-Comox,,,49.69347,-124.865786,,,70,,24.80200448,,,3.976768,,236,60,,,97,,,33,,110,35,40,0,,0,23,,,11,11,3,421,4,0,,5,5,4,0,20,5,3,16,,0,1,3,1,0,1,0,3,,,,0,1,0,1,29,0,3,7,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Courtenay River at Lewis Park ,British Columbia ,Courtenay ,Courtenay-Comox,,,49.69417,-124.996277,,,21,,34.72280627,,,0.497088,,326,98,,,35,,,18,,11,4,14,0,,7,10,,,0,0,0,0,0,6,,0,0,19,0,13,4,0,0,,0,1,5,1,0,1,0,0,,,,0,0,0,0,0,0,25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Air Force Beach ,British Columbia ,Comox ,Courtenay-Comox,,,49.71849,-124.885342,,,8,,126.9862629,,,1.988384,,280,99,,,45,,,30,,11,16,7,0,,6,18,,,24,7,0,30,3,1,,2,3,17,0,2,12,1,9,,1,0,17,3,2,0,0,0,,,,0,3,0,2,6,5,3,4,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Little River ,British Columbia ,Comox ,Courtenay-Comox,,,49.73877,-124.9256873,,,17,,90.27929629,,,3.201296,,371,63,,,59,,,21,,10,9,17,0,,2,32,,,2,0,1,62,0,4,,2,2,54,0,7,4,1,4,,0,0,10,5,1,0,0,4,,,,0,3,0,0,4,2,7,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Verdier Point to northern border of Bamberton Park ,British Columbia ,Cowichan Valley (Duncan and South) ,Cowichan Valley,,,48.63488,-123.534544,,,142,,119.0496215,,,1.27952,,123,70,,,17,,,5,,3,25,7,0,,20,15,,,7,8,1,20,0,0,,0,2,1,0,3,1,0,72,,5,0,20,7,1,0,0,0,,,,0,0,0,0,2,0,4,2,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Shawnigan Lake - Government Wharf ,British Columbia ,Shawnigan Lake ,Cowichan Valley,,,48.65224,-123.626957,,,29,,49.60400895,,,0.198832,,280,124,,,29,,,29,,11,6,13,0,,7,27,,,1,0,0,0,0,7,,1,0,35,0,0,27,1,0,,3,0,5,1,2,0,0,0,,,,0,0,0,0,19,0,10,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Shawnigan Lake at Shawnigan Lake Historical Museum ,British Columbia ,Shawnigan Lake ,Cowichan Valley,,,48.65513,-123.626646,,,15,,27.77824501,,,0.049712,,137,45,,,19,,,4,,7,7,7,0,,3,3,,,0,0,0,0,0,2,,3,0,6,0,6,0,2,0,,0,0,0,0,1,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Mill Stream and Unnamed Creek at Brentwood Bay Col... ,British Columbia ,Cowichan Valley (Duncan and South) ,Cowichan Valley,,,48.65615,-123.561668,,,2,,24.80200448,,,0.497088,,0,25,,,12,,,0,,2,0,5,0,,0,0,,,0,0,0,5,0,0,,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Shawnigan Creek North ,British Columbia ,Shawnigan Lake ,Cowichan Valley,,,48.6595,-123.631008,,,22,,29.76240537,,,0.298256,,323,174,,,47,,,41,,48,33,78,0,,26,47,,,2,0,0,1,0,3,,1,3,62,0,4,0,5,1,,0,1,8,15,0,0,0,1,,,,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Cherry Point to Hatch Point ,British Columbia ,Cobble Hill ,Cowichan Valley,,,48.70924,-123.551227,,,10,,19.84160358,,,0.497088,,9,15,,,9,,,0,,3,1,7,0,,5,3,,,1,1,0,0,0,0,,0,0,0,0,1,1,1,0,,1,0,1,2,0,0,0,0,,,,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Bright Angel Park ,British Columbia ,Cowichan Valley (Duncan and South) ,Cowichan Valley,,,48.73565,-123.677159,,,64,,2.976240537,,,0.994192,,62,18,,,7,,,4,,4,1,1,0,,0,1,,,0,0,0,0,0,0,,2,0,2,0,1,2,1,0,,0,0,0,2,0,0,0,0,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Quamichan Lake ,British Columbia ,Cowichan Valley (North of Duncan) ,Cowichan Valley,,,48.78848,-123.671747,,,23,,27.77824501,,,0.21872,,1468,199,,,51,,,27,,3,32,15,0,,19,22,,,0,1,0,0,0,0,,0,0,13,0,1,22,2,0,,0,0,19,1,1,0,1,0,,,,0,0,0,0,0,0,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Maple Bay along Arbutus Av ,British Columbia ,Cowichan Valley (North of Duncan) ,Cowichan Valley,,,48.82262,-123.594471,,,12,,24.80200448,,,1.988384,,74,27,,,21,,,0,,2,41,4,0,,5,3,,,1,0,1,11,0,0,,0,0,13,0,1,0,2,12,,0,0,1,1,0,0,0,0,,,,0,0,0,0,0,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Cowichan River - between Skutz Falls and Cowichan ... ,British Columbia ,Cowichan Valley (Duncan and South) ,Cowichan Valley,,,48.82947,-124.030244,,,7,,0,,,1.988384,,68,15,,,20,,,0,,0,0,10,0,,0,2,,,0,0,0,1,0,2,,0,0,0,0,0,0,0,0,,2,0,6,0,0,1,0,0,,,,0,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,"Purfleet Point, Annacis Island ",British Columbia ,Delta ,Delta North,,,49.15933,-122.985164,,,33,,432.546958,,,0.914656,,192,116,,,58,,,25,,121,27,29,0,,5,32,,,52,2,3,27,2,0,,23,1,27,4,3,2,10,28,,5,3,12,10,1,0,25,1,,,,0,6,5,1,11,1,2,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Fraser River-South shore intersection ,British Columbia ,Delta ,Delta North,,,49.16916,-122.9219913,,,44,,93.25553683,,,0.149136,,4,24,,,10,,,1,,11,52,38,0,,5,10,,,0,0,1,3,0,0,,2,1,1,1,0,2,0,5,,1,2,5,1,0,0,0,0,,,,0,1,0,1,11,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Tsawwassen Ferry Causeway (south) ,British Columbia ,Delta ,Delta South,,,49.01193,-123.122268,,,15,,803.584945,,,1.600656,,23,111,,,201,,,96,,17,18,20,0,,130,117,,,15,6,3,79,2,19,,4,3,20,0,1,9,24,15,,2,0,32,3,0,2,0,13,,,,0,13,0,0,1,0,11,2,0,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Centennial Beach (South) ,British Columbia ,Delta ,Delta South,,,49.01314,-123.03874,,,49,,19.84160358,,,1.49128,,265,142,,,92,,,37,,15,16,32,0,,110,32,,,0,7,2,40,0,3,,0,1,19,0,8,0,3,6,,0,0,26,2,2,0,1,1,,,,0,1,0,0,0,0,6,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Beach Along Tsawwassen Ferry Causeway -South East ... ,British Columbia ,Delta ,Delta South,,,49.0224,-123.107428,,,6,,26.78616483,,,1.093616,,120,198,,,172,,,64,,12,70,7,0,,0,78,,,0,5,3,184,0,1,,0,19,7,0,9,25,3,43,,0,2,3,7,0,0,1,12,,,,0,2,0,0,5,0,10,0,0,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Boundary Bay at Beach Grove (Central) ,British Columbia ,Delta ,Delta South,,,49.02733,-123.057261,,,4,,4.960400895,,,3.200304,,12,47,,,31,,,13,,4,7,2,0,,2,12,,,16,0,0,14,0,1,,3,1,4,0,2,5,0,4,,1,0,6,14,1,0,0,0,,,,0,1,0,0,0,0,0,2,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Boundary Bay at Beach Grove (North) ,British Columbia ,Delta ,Delta South,,,49.03383,-123.053497,,,310,,24.80200448,,,0.497088,,68,60,,,35,,,8,,2,7,4,0,,47,58,,,19,1,2,14,0,2,,3,0,0,0,13,12,0,18,,0,0,4,20,1,0,0,3,,,,0,1,0,0,25,0,8,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Deltaport Causeway ,British Columbia ,Delta ,Delta South,,,49.03775,-123.1424903,,,0,,0,,,0,,0,0,,,0,,,0,,0,0,0,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
